#nCoreSteinerNodes
624
#nCoreFacilityNodes
266
#nCustomers
238
#nCO
5
#nFTypes
2
#nFPerType
238 28
#nCoreEdges
1096
#nAssEdgesPerType
238 426
#SteinerNodes
B_833 13.111065 52.718959
C_0 13.0985630811497 52.7176779538176
C_1 13.0986030117901 52.7177162502221
C_102 13.1060723861571 52.7145428533718
C_105 13.0991249475872 52.717842789697
C_106 13.0998437748144 52.7178786117154
C_107 13.0998987987423 52.7177702053888
C_108 13.0990909253405 52.7177257334976
C_111 13.0999379643911 52.7178883574019
C_112 13.1005600833145 52.717890830719
C_113 13.1005843773379 52.7178086254015
C_116 13.0989026321276 52.718678327602
C_117 13.0988947601764 52.7188033432419
C_118 13.0993167510305 52.7189391979445
C_12 13.0970084106219 52.7230093826352
C_121 13.0988108252538 52.7187538817765
C_122 13.0986873688417 52.7189245249868
C_123 13.0988138311583 52.7188822750132
C_126 13.0992152319851 52.719072514346
C_129 13.1136156457256 52.7203909340691
C_13 13.097096789378 52.7231092173648
C_130 13.1135438741205 52.7201478187934
C_131 13.1134289258795 52.7202153812066
C_132 13.1135287542744 52.7204920659309
C_135 13.1142016606002 52.7204918189531
C_136 13.1141101393998 52.7205887810469
C_138 13.1142650598968 52.7207347532662
C_139 13.1141325401032 52.7207200467338
C_14 13.09754980225 52.7217643037811
C_141 13.1140899734594 52.7210639330752
C_142 13.1140049330752 52.7210232265407
C_145 13.1004636112074 52.7208348106984
C_146 13.1003920962739 52.7207431757679
C_147 13.1002293912662 52.7209052469949
C_150 13.1127613576312 52.7195518837328
C_151 13.1119216148666 52.719460000439
C_152 13.1118697169964 52.7195344548529
C_153 13.1127178423688 52.7196779162672
C_156 13.1132157340212 52.7198012053737
C_157 13.11315339997 52.7199168903037
C_159 13.1134889277243 52.7225486769688
C_160 13.1108096192021 52.7221827142537
C_161 13.1134359561353 52.7226346648632
C_164 13.0989158846308 52.7178087925158
C_165 13.0990277785807 52.7178305876544
C_168 13.1132534229661 52.7198955853895
C_17 13.1080456546448 52.7217220215701
C_170 13.1062443127854 52.7202341383579
C_171 13.1058828197021 52.7196519237949
C_172 13.1057981146571 52.7196876552407
C_173 13.1061546724671 52.7202677941893
C_177 13.106276379885 52.7203222302349
C_178 13.1061898863995 52.7203558241789
C_179 13.1063613967131 52.7206187681979
C_18 13.1073308566857 52.7216392161185
C_182 13.0991192881033 52.7191653548095
C_183 13.0992058977549 52.7192058888256
C_184 13.0993311732626 52.7190923652891
C_187 13.0986271458988 52.7160051720194
C_189 13.0986704964555 52.7155330759438
C_19 13.1072667907424 52.7217431275247
C_190 13.098538576155 52.7159813651801
C_195 13.0999286910003 52.7179745166852
C_196 13.0998089089997 52.7180330833148
C_199 13.0986397093013 52.7185740043046
C_2 13.0986112408308 52.7175906699874
C_20 13.1079776648221 52.7218200900986
C_200 13.0985824952439 52.7186478570211
C_203 13.0918973398643 52.7168509429201
C_205 13.0919079429201 52.7167572601357
C_208 13.0988581749376 52.7154462399007
C_209 13.0987781600993 52.7153963749376
C_211 13.1053842208986 52.7208161936287
C_212 13.1057776309616 52.7208797659882
C_213 13.1057946340118 52.7207870309616
C_214 13.1054212333349 52.7207337815293
C_217 13.1002862288907 52.7181735987713
C_218 13.1002324563344 52.7182508341572
C_220 13.1013105960095 52.7225024435092
C_222 13.1034970118193 52.7227598612618
C_223 13.1013628039905 52.7223797564908
C_226 13.0989362667679 52.7181802001542
C_227 13.0985288941727 52.7185322544188
C_228 13.0990409332321 52.7182627998458
C_23 13.0969366047022 52.7230324787554
C_231 13.1049002448483 52.7207035822018
C_232 13.1052962842977 52.7207801114366
C_233 13.105337922138 52.7206913285921
C_234 13.1049202822018 52.7206114551517
C_237 13.0992443683903 52.7220947788055
C_238 13.1011288165892 52.7223645451693
C_239 13.1011795834108 52.7222412548307
C_24 13.0969585394241 52.7231245627656
C_240 13.0992568788055 52.7220013316097
C_243 13.0989808697766 52.7180944320909
C_244 13.0991083302234 52.7181335679091
C_247 13.0942971865115 52.7268164093489
C_248 13.095452316513 52.7259101406248
C_249 13.095368483487 52.7258064593752
C_250 13.0942380093489 52.7267430134885
C_253 13.1079432053655 52.7205177415145
C_254 13.1084746828108 52.7200812030856
C_255 13.1084004493855 52.7200306545217
C_256 13.1078858380913 52.7204013339648
C_259 13.1085311802629 52.7200049904257
C_26 13.1072377714078 52.7216224829772
C_260 13.1086193656103 52.7199472195846
C_261 13.1085586804154 52.7198750656103
C_262 13.1084490336408 52.7199505482405
C_265 13.1076255502619 52.7207870067893
C_27 13.1058134848211 52.7214152415605
C_270 13.1077208016904 52.722606373563
C_271 13.107634773563 52.7225677983096
C_274 13.0985472126125 52.718551317455
C_275 13.0985799882565 52.7186669183577
C_278 13.0987567471941 52.717922108358
C_279 13.0988427916419 52.7179606471941
C_28 13.1058399043415 52.7215377887338
C_282 13.09641221873 52.7251314108262
C_283 13.09633838127 52.7250203891738
C_285 13.0969408317942 52.7248474459386
C_286 13.0968627682058 52.7247393540614
C_288 13.0972033658103 52.724595824722
C_289 13.0970882341897 52.724528575278
C_291 13.0972759451669 52.724315181585
C_292 13.0971440548331 52.724295618415
C_294 13.0972518718423 52.7243009891852
C_295 13.0971466108788 52.7242539849735
C_297 13.112537600837 52.719001861917
C_298 13.1124887342613 52.7187496407572
C_299 13.1123662657387 52.7188023592428
C_3 13.0985638540527 52.7175500742536
C_300 13.112404399163 52.718995938083
C_303 13.0972602770184 52.7241999973074
C_304 13.0968376584092 52.7231072174762
C_307 13.1124046024509 52.718631706076
C_308 13.1123143975491 52.718729893924
C_31 13.1107293941156 52.722133437814
C_310 13.0968139896474 52.7225439288251
C_311 13.0966812103526 52.7225560711749
C_314 13.1122617735618 52.7186076666341
C_315 13.1121765412365 52.7186483054945
C_317 13.1114065481619 52.7217819775194
C_318 13.1113516224806 52.7217053481619
C_32 13.1092001468141 52.7219301162186
C_321 13.1130633991981 52.7187068900487
C_322 13.1130647048219 52.7186646850294
C_323 13.1129330951781 52.7186433149706
C_324 13.1129544269013 52.7186486803642
C_327 13.1132095168854 52.7180980204598
C_328 13.1131189795402 52.7180717168854
C_33 13.1091254951034 52.7220119267584
